TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"9124082","Pokemon","ME: Ascended Heroes","Golduck","","040/217","Uncommon","Near Mint","0.14","0.10","1.3600","0.0500","2","0","0.1000",""
"9124637","Pokemon","ME: Ascended Heroes","Hitmontop - 102/217","","102/217","Common","Near Mint","0.12","0.06","1.3300","0.0200","1","0","0.1000",""
"9125292","Pokemon","ME: Ascended Heroes","Hop's Cramorant","","177/217","Uncommon","Near Mint","0.08","0.05","1.3200","0.0100","1","0","0.1000",""
"9124577","Pokemon","ME: Ascended Heroes","Hop's Trevenant - 096/217","","096/217","Rare","Near Mint Holofoil","0.19","0.20","1.3800","0.0700","0","0","0.1000",""
"9125252","Pokemon","ME: Ascended Heroes","Larry's Rufflet","","173/217","Common","Near Mint","0.11","0.05","1.3300","0.0200","1","0","0.1000",""
"9125217","Pokemon","ME: Ascended Heroes","Larry's Staravia","","169/217","Uncommon","Near Mint","0.09","0.07","1.3600","0.0500","2","0","0.1000",""
"9125207","Pokemon","ME: Ascended Heroes","Larry's Starly","","168/217","Common","Near Mint","0.07","0.07","1.3300","0.0200","1","0","0.1000",""
"9125002","Pokemon","ME: Ascended Heroes","Mawile - 144/217","","144/217","Uncommon","Near Mint","0.12","0.08","1.3400","0.0300","1","0","0.1000",""
"9124872","Pokemon","ME: Ascended Heroes","Mightyena - 129/217","","129/217","Uncommon","Near Mint","0.08","0.05","1.3200","0.0100","2","0","0.1000",""
"9124167","Pokemon","ME: Ascended Heroes","N's Vanillish","","050/217","Common","Near Mint","0.13","0.14","1.3400","0.0300","1","0","0.1000",""
"9125117","Pokemon","ME: Ascended Heroes","Noivern","","157/217","Uncommon","Near Mint","0.09","0.07","1.3500","0.0400","0","0","0.1000",""
"9124217","Pokemon","ME: Ascended Heroes","Pikachu","","055/217","Common","Near Mint","0.23","0.15","1.3300","0.0200","1","0","0.1000",""
"9125077","Pokemon","ME: Ascended Heroes","Rayquaza","","153/217","Rare","Near Mint Holofoil","0.28","0.35","1.3800","0.0700","0","0","0.1000",""
"9124772","Pokemon","ME: Ascended Heroes","Rolycoly","","118/217","Common","Near Mint","0.06","0.04","1.3200","0.0100","0","0","0.1000",""
"9124047","Pokemon","ME: Ascended Heroes","Scorbunny - 036/217","","036/217","Common","Near Mint","0.08","0.06","1.3200","0.0100","1","0","0.1000",""
"9123822","Pokemon","ME: Ascended Heroes","Silcoon","","012/217","Common","Near Mint","0.14","0.08","1.3200","0.0100","0","0","0.1000",""
"9125182","Pokemon","ME: Ascended Heroes","Skitty","","165/217","Common","Near Mint","0.17","0.10","1.3300","0.0200","2","0","0.1000",""
"9124557","Pokemon","ME: Ascended Heroes","Slurpuff - 094/217","","094/217","Uncommon","Near Mint","0.09","0.05","1.3200","0.0100","1","0","0.1000",""
"9124187","Pokemon","ME: Ascended Heroes","Snom","","052/217","Common","Near Mint","0.07","0.05","1.3200","0.0100","2","0","0.1000",""
"9124137","Pokemon","ME: Ascended Heroes","Snorunt - 046/217","","046/217","Common","Near Mint","0.33","0.43","1.3600","0.0500","0","0","0.1000",""
"9124677","Pokemon","ME: Ascended Heroes","Solrock","","106/217","Uncommon","Near Mint","0.14","0.06","1.3300","0.0200","1","0","0.1000",""
"9124547","Pokemon","ME: Ascended Heroes","Swirlix","","093/217","Common","Near Mint","0.10","0.08","1.3500","0.0400","1","0","0.1000",""
"9125567","Pokemon","ME: Ascended Heroes","Team Rocket's Great Ball","","205/217","Uncommon","Near Mint","0.13","0.08","1.3600","0.0500","1","0","0.1000",""
"9125152","Pokemon","ME: Ascended Heroes","Team Rocket's Meowth","","161/217","Common","Near Mint","0.12","0.05","1.3200","0.0100","1","0","0.1000",""
"9125617","Pokemon","ME: Ascended Heroes","Team Rocket's Watchtower","","210/217","Uncommon","Near Mint","0.24","0.24","","","1","0","0.1000",""
"9123982","Pokemon","ME: Ascended Heroes","Tepig","","029/217","Common","Near Mint","0.08","0.05","1.3200","0.0100","1","0","0.1000",""
"9124092","Pokemon","ME: Ascended Heroes","Totodile","","041/217","Common","Near Mint","0.15","0.10","1.3500","0.0400","1","0","0.1000",""
"9124247","Pokemon","ME: Ascended Heroes","Tynamo","","059/217","Common","Near Mint","0.14","0.07","1.3200","0.0100","1","0","0.1000",""
"8948235","Pokemon","ME: Mega Evolution Promo","Alakazam - 009 (Pokemon Center Exclusive)","","009","Promo","Near Mint Holofoil","52.76","","51.9900","49.9900","0","0","51.4700",""
"9027525","Pokemon","ME: Mega Evolution Promo","Charcadet - 022 (Pokemon Center Exclusive)","","022","Promo","Near Mint Holofoil","37.68","","39.0000","35.0000","0","0","35.2500",""
"9022102","Pokemon","ME: Mega Evolution Promo","Cottonee (Cosmos Holo)","","018","Promo","Near Mint Holofoil","0.21","","1.3300","0.0200","4","0","0.1500",""
"9168430","Pokemon","ME: Mega Evolution Promo","N's Zekrom - 031","","031","Promo","Near Mint Holofoil","7.80","","7.9100","6.5900","0","0","4.6500",""
"9168435","Pokemon","ME: Mega Evolution Promo","N's Zekrom - 031 (Pokemon Center Exclusive)","","031","Promo","Near Mint Holofoil","41.56","","39.9900","38.7000","0","0","46.0000",""
"8948240","Pokemon","ME: Mega Evolution Promo","Riolu - 010 (Pokemon Center Exclusive)","","010","Promo","Near Mint Holofoil","48.59","","50.9900","50.0000","0","0","47.3000",""
"9022117","Pokemon","ME: Mega Evolution Promo","Whimsicott (Cosmos Holo)","","019","Promo","Near Mint Holofoil","0.21","","1.3200","0.0100","1","0","0.1500",""
"8937025","Pokemon","ME01: Mega Evolution","Abra","","054/132","Common","Near Mint","0.16","0.10","1.3200","0.0100","0","0","0.1500",""
"8937030","Pokemon","ME01: Mega Evolution","Abra","","054/132","Common","Near Mint Reverse Holofoil","0.23","0.25","1.3400","0.0300","0","0","0.1500",""
"8937585","Pokemon","ME01: Mega Evolution","Acerola's Mischief - 113/132","","113/132","Uncommon","Near Mint","0.13","0.09","1.3200","0.0100","3","0","0.1500",""
"8937590","Pokemon","ME01: Mega Evolution","Acerola's Mischief - 113/132","","113/132","Uncommon","Near Mint Reverse Holofoil","0.20","0.20","1.3200","0.0100","0","0","0.1500",""
"8937045","Pokemon","ME01: Mega Evolution","Alakazam","","056/132","Rare","Near Mint Holofoil","0.12","0.11","1.3200","0.0100","0","0","0.1500",""
"8937050","Pokemon","ME01: Mega Evolution","Alakazam","","056/132","Rare","Near Mint Reverse Holofoil","0.28","0.26","1.3600","0.0500","0","0","0.1500",""
"8936590","Pokemon","ME01: Mega Evolution","Bayleef","","009/132","Common","Near Mint","0.20","","1.3200","0.0100","0","0","0.1500",""
"8936595","Pokemon","ME01: Mega Evolution","Bayleef","","009/132","Common","Near Mint Reverse Holofoil","0.35","0.33","1.4100","0.1000","0","0","0.1500",""
"8937575","Pokemon","ME01: Mega Evolution","Bewear","","112/132","Common","Near Mint","0.09","0.05","1.3200","0.0100","7","0","0.1500",""
"8937595","Pokemon","ME01: Mega Evolution","Boss's Orders [Ghetsis]","","114/132","Uncommon","Near Mint","0.24","0.20","1.3200","0.0100","0","0","0.1500",""
"8937600","Pokemon","ME01: Mega Evolution","Boss's Orders [Ghetsis]","","114/132","Uncommon","Near Mint Reverse Holofoil","0.22","","1.3600","0.0500","0","0","0.1500",""
"8936515","Pokemon","ME01: Mega Evolution","Bulbasaur - 001/132","","001/132","Common","Near Mint","0.18","0.13","1.3200","0.0100","0","0","0.1500",""
"8936520","Pokemon","ME01: Mega Evolution","Bulbasaur - 001/132","","001/132","Common","Near Mint Reverse Holofoil","0.23","0.23","1.3500","0.0400","0","0","0.1500",""
"8937525","Pokemon","ME01: Mega Evolution","Buneary","","107/132","Common","Near Mint","0.08","0.05","","","7","0","0.1500",""
"8937530","Pokemon","ME01: Mega Evolution","Buneary","","107/132","Common","Near Mint Reverse Holofoil","0.21","0.20","1.3200","0.0100","0","0","0.1500",""
"8936620","Pokemon","ME01: Mega Evolution","Celebi","","012/132","Uncommon","Near Mint","0.11","0.06","1.3200","0.0100","9","0","0.1500",""
"8936625","Pokemon","ME01: Mega Evolution","Celebi","","012/132","Uncommon","Near Mint Reverse Holofoil","0.25","0.16","1.3300","0.0200","0","0","0.1500",""
"8936795","Pokemon","ME01: Mega Evolution","Centiskorch","","030/132","Uncommon","Near Mint","0.08","0.02","1.3200","0.0100","9","0","0.1500",""
"8936800","Pokemon","ME01: Mega Evolution","Centiskorch","","030/132","Uncommon","Near Mint Reverse Holofoil","0.17","0.12","1.3300","0.0200","0","0","0.1500",""
"8936805","Pokemon","ME01: Mega Evolution","Chi-Yu","","031/132","Uncommon","Near Mint","0.08","0.03","1.3200","0.0100","9","0","0.1500",""
"8936810","Pokemon","ME01: Mega Evolution","Chi-Yu","","031/132","Uncommon","Near Mint Reverse Holofoil","0.20","0.10","1.3200","0.0100","0","0","0.1500",""
"8936580","Pokemon","ME01: Mega Evolution","Chikorita","","008/132","Common","Near Mint","0.17","0.10","1.3200","0.0100","0","0","0.1500",""
"8936585","Pokemon","ME01: Mega Evolution","Chikorita","","008/132","Common","Near Mint Reverse Holofoil","0.28","0.28","1.3600","0.0500","0","0","0.1500",""
"8936775","Pokemon","ME01: Mega Evolution","Cinderace","","028/132","Rare","Near Mint Holofoil","0.15","0.08","1.3200","0.0100","8","0","0.1500",""
"8936780","Pokemon","ME01: Mega Evolution","Cinderace","","028/132","Rare","Near Mint Reverse Holofoil","0.17","0.12","1.3200","0.0100","0","0","0.1500",""
"8936860","Pokemon","ME01: Mega Evolution","Clauncher","","037/132","Common","Near Mint","0.09","0.05","1.3200","0.0100","10","0","0.1500",""
"8936870","Pokemon","ME01: Mega Evolution","Clawitzer - 038/132","","038/132","Rare","Near Mint Holofoil","0.10","0.07","1.3200","0.0100","8","0","0.1500",""
"8936875","Pokemon","ME01: Mega Evolution","Clawitzer - 038/132","","038/132","Rare","Near Mint Reverse Holofoil","0.17","0.15","1.3200","0.0100","1","0","0.1500",""
"8936825","Pokemon","ME01: Mega Evolution","Corphish","","033/132","Common","Near Mint","0.10","0.03","1.3200","0.0100","7","0","0.1500",""
"8936830","Pokemon","ME01: Mega Evolution","Corphish","","033/132","Common","Near Mint Reverse Holofoil","0.19","0.13","1.3200","0.0100","0","0","0.1500",""
"8937325","Pokemon","ME01: Mega Evolution","Crawdaunt","","085/132","Uncommon","Near Mint","0.08","0.03","1.3200","0.0100","9","0","0.1500",""
"8937330","Pokemon","ME01: Mega Evolution","Crawdaunt","","085/132","Uncommon","Near Mint Reverse Holofoil","0.20","0.11","1.3200","0.0100","2","0","0.1500",""
"8937255","Pokemon","ME01: Mega Evolution","Croagunk","","078/132","Common","Near Mint","0.08","0.01","1.3200","0.0100","7","0","0.1500",""
"8937260","Pokemon","ME01: Mega Evolution","Croagunk","","078/132","Common","Near Mint Reverse Holofoil","0.21","0.09","1.3200","0.0100","2","0","0.1500",""
"8937505","Pokemon","ME01: Mega Evolution","Delibird - 105/132","","105/132","Common","Near Mint","0.05","0.03","1.3200","0.0100","9","0","0.1500",""
"8937510","Pokemon","ME01: Mega Evolution","Delibird - 105/132","","105/132","Common","Near Mint Reverse Holofoil","0.21","0.15","1.3200","0.0100","1","0","0.1500",""
"8936680","Pokemon","ME01: Mega Evolution","Dhelmise","","018/132","Common","Near Mint","0.06","0.01","1.3200","0.0100","10","0","0.1500",""
"8937415","Pokemon","ME01: Mega Evolution","Dialga","","095/132","Rare","Near Mint Holofoil","0.14","0.07","1.3200","0.0100","6","0","0.1500",""
"8937420","Pokemon","ME01: Mega Evolution","Dialga","","095/132","Rare","Near Mint Reverse Holofoil","0.17","0.17","1.3200","0.0100","2","0","0.1500",""
"8936890","Pokemon","ME01: Mega Evolution","Drizzile","","040/132","Common","Near Mint","0.18","0.09","1.3200","0.0100","5","0","0.1500",""
"8936895","Pokemon","ME01: Mega Evolution","Drizzile","","040/132","Common","Near Mint Reverse Holofoil","0.19","0.14","1.3200","0.0100","1","0","0.1500",""
"8936930","Pokemon","ME01: Mega Evolution","Eiscue","","044/132","Common","Near Mint","0.09","0.03","1.3200","0.0100","12","0","0.1500",""
"8936935","Pokemon","ME01: Mega Evolution","Eiscue","","044/132","Common","Near Mint Reverse Holofoil","0.19","0.11","1.3400","0.0300","0","0","0.1500",""
"8936980","Pokemon","ME01: Mega Evolution","Electrike","","049/132","Common","Near Mint","0.12","0.06","1.3200","0.0100","10","0","0.1500",""
"8936985","Pokemon","ME01: Mega Evolution","Electrike","","049/132","Common","Near Mint Reverse Holofoil","0.24","0.20","1.3200","0.0100","1","0","0.1500",""
"8937605","Pokemon","ME01: Mega Evolution","Energy Switch","","115/132","Common","Near Mint","0.12","","1.3200","0.0100","0","0","0.1500",""
"8937610","Pokemon","ME01: Mega Evolution","Energy Switch","","115/132","Common","Near Mint Reverse Holofoil","0.39","0.49","1.3400","0.0300","0","0","0.1500",""
"8936540","Pokemon","ME01: Mega Evolution","Exeggcute","","004/132","Common","Near Mint","0.12","0.04","1.3200","0.0100","8","0","0.1500",""
"8936545","Pokemon","ME01: Mega Evolution","Exeggcute","","004/132","Common","Near Mint Reverse Holofoil","0.13","0.09","1.3200","0.0100","2","0","0.1500",""
"8936550","Pokemon","ME01: Mega Evolution","Exeggutor - 005/132","","005/132","Uncommon","Near Mint","0.07","0.04","1.3200","0.0100","13","0","0.1500",""
"8936555","Pokemon","ME01: Mega Evolution","Exeggutor - 005/132","","005/132","Uncommon","Near Mint Reverse Holofoil","0.22","0.12","1.3200","0.0100","0","0","0.1500",""
"8937490","Pokemon","ME01: Mega Evolution","Fearow","","103/132","Common","Near Mint","0.11","0.03","1.3200","0.0100","8","0","0.1500",""
"8937495","Pokemon","ME01: Mega Evolution","Fearow","","103/132","Common","Near Mint Reverse Holofoil","0.21","0.13","1.3200","0.0100","0","0","0.1500",""
"8937615","Pokemon","ME01: Mega Evolution","Fighting Gong - 116/132","","116/132","Uncommon","Near Mint","0.22","0.20","1.3200","0.0100","0","0","0.1500",""
"8937620","Pokemon","ME01: Mega Evolution","Fighting Gong - 116/132","","116/132","Uncommon","Near Mint Reverse Holofoil","0.26","0.32","1.3300","0.0200","0","0","0.1500",""
"8937625","Pokemon","ME01: Mega Evolution","Forest of Vitality","","117/132","Uncommon","Near Mint","0.20","0.13","1.3200","0.0100","0","0","0.1500",""
"8937630","Pokemon","ME01: Mega Evolution","Forest of Vitality","","117/132","Uncommon","Near Mint Reverse Holofoil","0.47","0.62","1.4500","0.1400","0","0","0.1500",""
"8936920","Pokemon","ME01: Mega Evolution","Frosmoth","","043/132","Uncommon","Near Mint","0.11","0.03","1.3200","0.0100","11","0","0.1500",""
"8936925","Pokemon","ME01: Mega Evolution","Frosmoth","","043/132","Uncommon","Near Mint Reverse Holofoil","0.26","0.19","1.3200","0.0100","0","0","0.1500",""
"8937315","Pokemon","ME01: Mega Evolution","Garganacl - 084/132","","084/132","Uncommon","Near Mint","0.08","0.03","1.3200","0.0100","12","0","0.1500",""
"8937320","Pokemon","ME01: Mega Evolution","Garganacl - 084/132","","084/132","Uncommon","Near Mint Reverse Holofoil","0.24","0.14","1.3300","0.0200","1","0","0.1500",""
"8937455","Pokemon","ME01: Mega Evolution","Gholdengo","","099/132","Uncommon","Near Mint","0.07","0.01","1.3200","0.0100","11","0","0.1500",""
"8937460","Pokemon","ME01: Mega Evolution","Gholdengo","","099/132","Uncommon","Near Mint Reverse Holofoil","0.17","0.11","1.3200","0.0100","1","0","0.1500",""
"8937150","Pokemon","ME01: Mega Evolution","Gimmighoul","","067/132","Common","Near Mint","0.06","0.03","1.3200","0.0100","9","0","0.1500",""
"8937155","Pokemon","ME01: Mega Evolution","Gimmighoul","","067/132","Common","Near Mint Reverse Holofoil","0.16","0.14","1.3200","0.0100","1","0","0.1500",""
"8937390","Pokemon","ME01: Mega Evolution","Grafaiai","","092/132","Common","Near Mint","0.09","0.03","1.3200","0.0100","9","0","0.1500",""
"8937395","Pokemon","ME01: Mega Evolution","Grafaiai","","092/132","Common","Near Mint Reverse Holofoil","0.21","0.18","1.3500","0.0400","0","0","0.1500",""
"8937130","Pokemon","ME01: Mega Evolution","Greavard","","065/132","Common","Near Mint","0.09","0.03","1.3200","0.0100","5","0","0.1500",""
"8937135","Pokemon","ME01: Mega Evolution","Greavard","","065/132","Common","Near Mint Reverse Holofoil","0.21","0.10","1.3200","0.0100","1","0","0.1500",""
"8937110","Pokemon","ME01: Mega Evolution","Grumpig","","063/132","Uncommon","Near Mint","0.07","0.01","1.3200","0.0100","6","0","0.1500",""
"8937115","Pokemon","ME01: Mega Evolution","Grumpig","","063/132","Uncommon","Near Mint Reverse Holofoil","0.17","0.14","1.3200","0.0100","0","0","0.1500",""
"8937555","Pokemon","ME01: Mega Evolution","Gumshoos - 110/132","","110/132","Uncommon","Near Mint","0.10","0.01","1.3200","0.0100","11","0","0.1500",""
"8937560","Pokemon","ME01: Mega Evolution","Gumshoos - 110/132","","110/132","Uncommon","Near Mint Reverse Holofoil","0.20","0.11","1.3200","0.0100","2","0","0.1500",""
"8937885","Pokemon","ME01: Mega Evolution","Gumshoos - 153/132","","153/132","Illustration Rare","Near Mint Holofoil","2.92","3.70","3.7000","2.3900","0","0","2.5000",""
"8937210","Pokemon","ME01: Mega Evolution","Hariyama","","073/132","Rare","Near Mint Holofoil","0.21","0.15","1.3200","0.0100","0","0","0.1500",""
"8937015","Pokemon","ME01: Mega Evolution","Heliolisk","","053/132","Common","Near Mint","0.06","0.01","1.3200","0.0100","9","0","0.1500",""
